time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
183.94,0.718974,1.307225,-9.706144,-0.015708,0.093375,-0.012217
183.96,0.947738,0.52289,-11.536259,0.006981,0.138754,-0.027053
183.98,0.817016,-0.228764,-9.052532,0.042761,0.092502,-0.029671
184,0.718974,-0.817016,-10.751924,0.068941,0.123918,-0.040143
184.02,1.07846,-0.424848,-9.934909,0.077667,0.090757,-0.05236
184.04,0.751654,0.751654,-10.327076,0.148353,0.123918,-0.055851
184.06,0.718974,0.915057,-9.771505,0.185878,0.132645,-0.061087
184.08,1.07846,-0.098042,-10.294395,0.23911,0.129154,-0.064577
184.1,1.04578,0.294126,-11.928427,0.227765,0.1309,-0.07854
184.12,1.176502,-0.424848,-11.242133,0.219039,0.112574,-0.064577
184.14,0.686293,-0.653612,-12.255233,0.159698,0.119555,-0.073304
184.16,0.686293,0.849696,-11.144092,0.153589,0.07854,-0.054105
184.18,0.490209,-0.52289,-14.150708,0.112574,0.131772,-0.066323
184.2,1.339905,0.653612,-13.366374,0.129154,0.116064,-0.048869
184.22,1.209183,0.392167,-17.41877,0.10472,0.135263,-0.064577
184.24,1.241864,0.294126,-15.588655,0.027053,0.09512,-0.057596
184.26,1.405267,-0.359487,-15.882781,-0.001745,0.089012,-0.068941
184.28,1.372586,-0.130722,-13.921944,0.007854,0.062832,-0.074176
184.3,1.307225,-1.07846,-13.987306,0.036652,0.071558,-0.06545
184.32,1.764753,0.359487,-13.954625,0.046251,0.080285,-0.061959
184.34,1.764753,0.065361,-12.451316,0.105592,0.083776,-0.047124
184.36,1.993518,0.882377,-13.595138,0.09163,0.058469,-0.072431
184.38,1.470628,1.699392,-12.059149,0.13439,0.041015,-0.054978
184.4,0.882377,0.588251,-14.608237,0.093375,0.069813,-0.072431
184.42,0.980419,0.817016,-13.104929,0.14748,0.056723,-0.038397
184.44,1.143822,-1.339905,-14.575557,0.162316,0.088139,-0.049742
184.46,1.372586,-0.490209,-12.810803,0.180642,0.057596,-0.049742
184.48,1.307225,-1.307225,-14.967724,0.133518,0.079412,-0.051487
184.5,1.535989,-0.130722,-13.889263,0.11781,0.061087,-0.036652
184.52,1.241864,0.065361,-15.29453,0.110828,0.093375,-0.050615
184.54,1.634031,0.130722,-14.379473,0.086394,0.061959,-0.059341
184.56,1.535989,0,-12.516678,0.098611,0.061959,-0.061959
184.58,1.56867,0.424848,-12.745441,0.054978,0.045379,-0.060214
184.6,0.817016,-0.882377,-11.928427,0.069813,0.027925,-0.038397
184.62,0.653612,-1.111141,-12.974206,0.059341,0.051487,-0.047997
184.64,0.817016,-0.098042,-10.457798,0.136136,0.029671,-0.020071
184.66,0.784335,-0.359487,-10.751924,0.154462,0.064577,-0.041015
184.68,0.947738,0.686293,-8.95449,0.158825,0.034907,-0.023562
184.7,0.947738,0.784335,-10.392437,0.132645,0.060214,-0.034907
184.72,0.980419,-0.032681,-7.679945,0.127409,0.038397,-0.022689
184.74,0.588251,-0.947738,-8.856448,0.102102,0.054978,-0.012217
184.76,0.882377,-0.718974,-7.189736,0.102974,0.035779,-0.020071
184.78,0.882377,-1.797434,-8.496962,0.123046,0.054978,-0.007854
184.8,0.620932,-0.947738,-7.091694,0.090757,0.064577,-0.002618
184.82,0.947738,-0.915057,-7.941391,0.10821,0.067195,0.01309
184.84,0.751654,-0.882377,-8.268197,0.042761,0.053233,0.012217
184.86,1.013099,0.326806,-8.072113,0.060214,0.043633,0.043633
184.88,0.882377,0.098042,-9.706144,0.004363,0.051487,0.050615
184.9,0.588251,0.359487,-8.235517,0.033161,0.041888,0.060214
184.92,0.52289,-0.882377,-10.294395,0.01309,0.080285,0.061087
184.94,0.718974,0.686293,-8.856448,0.037525,0.053233,0.08203
184.96,1.013099,-0.620932,-10.359756,0.068068,0.074176,0.076794
184.98,0.947738,-0.392167,-9.640783,0.089012,0.043633,0.095993
185,1.04578,-0.392167,-11.013369,0.126536,0.059341,0.09163
185.02,0.980419,-0.751654,-10.359756,0.145735,0.034034,0.102102
185.04,1.013099,-0.817016,-12.189871,0.162316,0.061959,0.087266
185.06,1.666712,0.294126,-11.405537,0.156207,0.036652,0.100356
185.08,1.535989,-1.04578,-10.490479,0.18326,0.048869,0.094248
185.1,1.405267,-0.915057,-10.098311,0.149226,0.024435,0.098611
185.12,1.307225,-0.588251,-9.934909,0.159698,0.036652,0.103847
185.14,1.307225,-0.849696,-10.130992,0.116937,0.019199,0.100356
185.16,1.437947,-0.196084,-9.444699,0.157952,-0.006109,0.116937
185.18,0.620932,-0.751654,-10.392437,0.16057,0.008727,0.110828
185.2,0.751654,-0.261445,-9.313976,0.167552,0,0.127409
185.22,0.653612,-0.718974,-10.719243,0.118682,0.030543,0.137008
185.24,1.04578,0.457529,-8.595003,0.102102,0.01309,0.11781
185.26,0.947738,-0.555571,-9.542741,0.062832,0.023562,0.116064
185.28,1.111141,1.07846,-7.745307,0.128282,0.000873,0.111701
185.3,1.372586,0.196084,-8.823768,0.189368,0.032289,0.107338
185.32,1.405267,0.457529,-8.104794,0.246964,0.014835,0.109956
185.34,1.274544,0.392167,-9.608102,0.302815,0.045379,0.100356
185.36,1.405267,0.52289,-9.150574,0.303687,0.038397,0.111701
185.38,1.470628,0.163403,-10.52316,0.326377,0.054105,0.105592
185.4,1.895476,0.653612,-10.490479,0.302815,0.045379,0.106465
185.42,1.764753,0.849696,-11.046049,0.29147,0.054105,0.110828
185.44,1.56867,-0.294126,-10.915327,0.187623,0.016581,0.09512
185.46,1.07846,0.653612,-10.229034,0.151844,0.015708,0.106465
185.48,1.372586,0.032681,-10.294395,0.075922,0.014835,0.114319
185.5,1.503309,1.535989,-8.725725,0.063705,-0.024435,0.115192
185.52,0.686293,-0.032681,-10.03295,0.040143,0.002618,0.09512
185.54,0.915057,0.980419,-8.398919,0.064577,-0.018326,0.115192
185.56,0.718974,-0.555571,-10.00027,0.024435,0.014835,0.08203
185.58,1.07846,0.686293,-8.693045,0.014835,-0.017453,0.094248
185.6,1.04578,-0.196084,-10.621202,-0.001745,-0.001745,0.07854
185.62,1.07846,0.555571,-8.660364,-0.013963,-0.006981,0.084648
185.64,1.07846,0.130722,-10.163672,-0.015708,0.015708,0.075049
185.66,1.241864,0.52289,-9.085213,-0.034907,-0.016581,0.082903
185.68,1.372586,-0.065361,-9.575421,-0.02618,0.010472,0.077667
185.7,1.503309,0.817016,-8.725725,-0.072431,-0.016581,0.068068
185.72,1.176502,-0.032681,-9.150574,-0.061087,0.015708,0.069813
185.74,1.111141,-0.588251,-8.366239,-0.101229,0.011345,0.068068
185.76,1.372586,0.392167,-8.98717,-0.08203,0.021817,0.071558
185.78,1.307225,-1.339905,-8.235517,-0.101229,0.003491,0.077667
185.8,1.372586,-0.718974,-8.693045,-0.058469,0.029671,0.079412
185.82,1.503309,-0.163403,-9.150574,-0.084648,0.023562,0.06545
185.84,1.307225,0.130722,-8.98717,-0.043633,0.006109,0.074176
185.86,1.04578,-0.947738,-9.902227,-0.118682,0.017453,0.069813
185.88,0.915057,-0.359487,-8.921809,-0.10472,0.004363,0.066323
185.9,1.111141,-0.718974,-10.588521,-0.146608,0.018326,0.053233
185.92,0.980419,0.032681,-9.444699,-0.115192,0.005236,0.061087
185.94,0.980419,-0.882377,-11.046049,-0.118682,0.004363,0.046251
185.96,0.947738,-0.653612,-9.47738,-0.116064,-0.01309,0.050615
185.98,1.111141,-1.470628,-10.229034,-0.137881,0.02618,0.041888
186,1.07846,-0.065361,-9.281296,-0.106465,0.000873,0.056723
186.02,1.209183,-0.032681,-10.784605,-0.109956,0.033161,0.03927
186.04,1.535989,0.882377,-8.693045,-0.11781,0.000873,0.043633
186.06,1.372586,0.392167,-10.130992,-0.096866,0.016581,0.034034
186.08,1.143822,-0.424848,-8.104794,-0.090757,0.003491,0.046251
186.1,1.437947,-0.326806,-8.791087,-0.077667,0.003491,0.036652
186.12,1.535989,-0.784335,-7.255098,-0.092502,-0.016581,0.042761
186.14,0.882377,-0.653612,-8.693045,-0.043633,0.010472,0.045379
186.16,1.209183,-0.784335,-8.170155,-0.07854,-0.009599,0.05236
186.18,1.372586,0.065361,-8.46428,-0.041015,0.01309,0.05236
186.2,1.437947,1.274544,-7.059014,-0.045379,-0.006981,0.054978
186.22,1.699392,0.686293,-7.287778,-0.029671,0.007854,0.047997
186.24,1.111141,0.163403,-6.83025,-0.034907,-0.010472,0.038397
186.26,1.307225,-0.359487,-6.699527,0.055851,0.006109,0.041015
186.28,1.307225,-0.653612,-7.353139,0.009599,-0.002618,0.034907
186.3,1.405267,-0.098042,-7.222417,0.031416,-0.016581,0.041015
186.32,1.209183,-0.588251,-7.549223,-0.043633,-0.008727,0.019199
186.34,1.176502,0.326806,-7.255098,-0.043633,-0.006981,0.027925
186.36,1.176502,0,-8.235517,-0.066323,-0.01309,0.01309
186.38,1.013099,1.634031,-6.86293,-0.011345,-0.023562,0.027053
186.4,1.111141,0.098042,-7.712626,-0.010472,-0.010472,0
186.42,0.915057,1.176502,-6.438082,0.031416,-0.015708,0.010472
186.44,1.307225,-0.52289,-8.300878,0.023562,0,0.009599
186.46,1.143822,-0.294126,-7.091694,0.034907,-0.011345,0.000873
186.48,0.882377,-1.928157,-8.398919,0.006109,0.012217,-0.015708
186.5,0.947738,-0.915057,-7.157056,-0.031416,-0.010472,0.009599
186.52,0.620932,-1.503309,-8.300878,-0.021817,0.005236,0
186.54,1.111141,0.588251,-5.980554,-0.054105,-0.01309,0.005236
186.56,1.143822,-0.032681,-7.38582,-0.054105,0.005236,0.003491
186.58,1.274544,0.718974,-6.895611,-0.076794,-0.01309,0.009599
186.6,1.470628,-0.588251,-8.660364,-0.089012,0.007854,0.002618
186.62,1.56867,-0.457529,-8.170155,-0.141372,-0.006109,0.002618
186.64,1.307225,-1.732073,-9.379338,-0.128282,0.011345,0.014835
186.66,1.470628,-0.52289,-8.791087,-0.158825,-0.014835,0.023562
186.68,1.993518,0.359487,-8.98717,-0.08203,0.006981,0.025307
186.7,1.470628,-0.130722,-8.235517,-0.100356,-0.023562,0.038397
186.72,1.470628,0.457529,-8.366239,-0.068068,-0.016581,0.056723
186.74,1.241864,-0.098042,-7.255098,-0.109083,-0.030543,0.041888
186.76,1.535989,0.294126,-6.372721,-0.036652,-0.032289,0.055851
186.78,1.470628,-0.326806,-6.274679,-0.067195,-0.043633,0.05236
186.8,1.437947,-0.065361,-6.30736,-0.027053,-0.034907,0.062832
186.82,1.143822,-1.666712,-8.202836,-0.122173,-0.025307,0.059341
186.84,1.470628,1.470628,-6.86293,-0.119555,-0.018326,0.055851
186.86,0.751654,-0.718974,-8.46428,-0.193732,-0.014835,0.051487
186.88,1.535989,2.287643,-6.438082,-0.125664,-0.013963,0.062832
186.9,1.274544,-0.163403,-8.4316,-0.063705,-0.021817,0.048869
186.92,1.143822,0.555571,-9.085213,0.067195,-0.02618,0.054978
186.94,1.143822,-1.241864,-11.209453,0.105592,0,0.035779
186.96,0.947738,-0.882377,-10.163672,0.158825,-0.025307,0.050615
186.98,1.111141,-1.339905,-12.68008,0.123918,0.006109,0.037525
187,1.274544,0.555571,-10.784605,0.169297,0.003491,0.046251
187.02,1.895476,-1.405267,-12.614719,0.123046,0.005236,0.033161
187.04,1.895476,0.359487,-13.725861,0.152716,-0.024435,0.038397
187.06,1.56867,-1.307225,-15.81742,0.115192,0.008727,0.018326
187.08,1.666712,0.163403,-12.582039,0.110828,-0.037525,0.028798
187.1,1.60135,0.620932,-14.379473,0.102974,-0.021817,0.034034
187.12,1.503309,0.392167,-11.470898,0.172788,-0.051487,0.031416
187.14,1.405267,-0.52289,-13.987306,0.188496,-0.044506,0.020944
187.16,1.307225,-1.993518,-12.6474,0.244346,-0.068941,0.029671
187.18,1.372586,-1.862795,-13.758541,0.26529,-0.035779,0.029671
187.2,1.666712,-0.098042,-12.974206,0.340339,-0.05236,0.035779
187.22,1.470628,0.130722,-13.6605,0.453786,-0.027053,0.03927
187.24,2.189601,0.817016,-11.438217,0.46164,-0.045379,0.051487
187.26,1.634031,-0.032681,-11.111411,0.479093,-0.022689,0.043633
187.28,1.56867,-0.392167,-10.130992,0.39619,-0.057596,0.031416
187.3,1.928157,-0.718974,-11.405537,0.385718,-0.02618,0.022689
187.32,1.830115,-0.620932,-10.457798,0.357792,-0.03927,0.012217
187.34,1.830115,0.882377,-10.490479,0.341212,-0.005236,0.015708
187.36,1.666712,0.098042,-10.130992,0.316777,-0.000873,0.016581
187.38,2.058879,0.424848,-8.693045,0.375246,0.024435,0.024435
187.4,1.895476,-1.372586,-9.47738,0.367392,0.005236,0.025307
187.42,1.437947,-0.620932,-9.183254,0.46513,0.018326,0.036652
187.44,1.470628,-1.535989,-10.425117,0.459022,0.018326,0.032289
187.46,1.209183,-0.620932,-9.640783,0.535816,0.044506,0.054978
187.48,1.209183,-0.653612,-9.47738,0.520108,0.040143,0.055851
187.5,1.307225,-0.326806,-9.379338,0.492183,0.068941,0.062832
187.52,1.241864,-0.751654,-10.294395,0.384845,0.087266,0.049742
187.54,1.209183,-1.307225,-10.00027,0.378736,0.070686,0.076794
187.56,0.980419,-1.470628,-12.189871,0.316777,0.093375,0.072431
187.58,1.04578,0.065361,-10.817286,0.354302,0.07854,0.105592
187.6,0.686293,-1.07846,-12.059149,0.366519,0.081158,0.101229
187.62,0.849696,0.392167,-10.392437,0.431969,0.07854,0.111701
187.64,1.04578,-1.07846,-11.111411,0.431969,0.088139,0.113446
187.66,1.07846,-0.392167,-9.738825,0.415388,0.087266,0.132645
187.68,1.339905,-1.732073,-11.046049,0.395317,0.11781,0.126536
187.7,1.503309,-1.470628,-9.575421,0.388336,0.099484,0.151844
187.72,0.882377,-2.64713,-11.470898,0.329867,0.112574,0.164934
187.74,1.503309,0.849696,-9.248615,0.342085,0.072431,0.161443
187.76,1.56867,-0.228764,-9.608102,0.378736,0.080285,0.164934
187.78,1.372586,0.130722,-7.974072,0.327249,0.045379,0.185005
187.8,1.143822,-0.163403,-8.366239,0.322886,0.079412,0.205949
187.82,1.535989,-0.294126,-8.627684,0.309796,0.047124,0.215548
187.84,1.699392,-0.751654,-10.621202,0.351684,0.105592,0.228638
187.86,1.928157,-0.065361,-10.52316,0.368264,0.094248,0.219911
187.88,1.699392,0.032681,-11.928427,0.419752,0.111701,0.226893
187.9,1.960837,1.307225,-10.784605,0.371755,0.068068,0.217293
187.92,1.895476,0.882377,-11.340175,0.394444,0.097738,0.211185
187.94,1.732073,-0.686293,-10.621202,0.345575,0.063705,0.189368
187.96,1.732073,-1.274544,-10.00027,0.385718,0.050615,0.198095
187.98,2.058879,0.163403,-9.706144,0.349939,0.041015,0.181514
188,2.189601,1.960837,-9.150574,0.411898,0.053233,0.185878
188.02,1.830115,1.07846,-9.052532,0.372628,0.040143,0.162316
188.04,1.405267,-0.294126,-8.202836,0.403171,0.041015,0.174533
188.06,1.470628,-1.07846,-9.085213,0.346448,0.033161,0.157952
188.08,1.56867,-0.130722,-8.823768,0.3831,0.023562,0.174533
188.1,0.718974,-0.588251,-9.346658,0.342085,0.034907,0.156207
188.12,1.372586,1.07846,-8.823768,0.3735,0.034907,0.154462
188.14,1.339905,0.098042,-8.693045,0.313287,0.054978,0.135263
188.16,1.503309,-0.424848,-7.876029,0.342085,0.054978,0.140499
188.18,1.274544,-1.111141,-9.640783,0.294088,0.06545,0.136136
188.2,1.307225,0.555571,-8.758406,0.322013,0.059341,0.16057
188.22,1.209183,-0.392167,-9.215935,0.296706,0.08203,0.136136
188.24,1.013099,0.228764,-8.562323,0.353429,0.083776,0.15708
188.26,1.405267,-0.849696,-9.215935,0.309796,0.116064,0.145735
188.28,1.470628,-0.784335,-8.366239,0.315905,0.090757,0.151844
188.3,1.176502,-1.56867,-10.229034,0.275762,0.111701,0.138754
188.32,1.405267,1.013099,-8.856448,0.294088,0.124791,0.148353
188.34,1.372586,-0.718974,-10.098311,0.268781,0.148353,0.132645
188.36,1.666712,-0.196084,-9.444699,0.280125,0.120428,0.151844
188.38,1.04578,-1.535989,-11.438217,0.298451,0.152716,0.151844
188.4,1.274544,-0.392167,-10.065631,0.305433,0.131772,0.162316
188.42,1.307225,-0.163403,-10.588521,0.267908,0.152716,0.159698
188.44,1.666712,-0.359487,-9.281296,0.254818,0.1213,0.174533
188.46,1.241864,-2.12424,-11.405537,0.198968,0.155334,0.178896
188.48,1.209183,-1.699392,-8.823768,0.096866,0.132645,0.18675
188.5,1.503309,-0.294126,-8.823768,0.070686,0.141372,0.187623
188.52,1.56867,0.751654,-7.353139,0.061087,0.103847,0.19984
188.54,1.928157,-0.065361,-8.202836,0.061959,0.122173,0.201586
188.56,1.56867,-1.60135,-8.235517,-0.007854,0.115192,0.205949
188.58,1.274544,-1.797434,-8.366239,-0.008727,0.142244,0.210312
188.6,1.666712,0.718974,-7.974072,-0.047124,0.130027,0.205949
188.62,1.830115,0.359487,-8.856448,-0.046251,0.15708,0.217293
188.64,1.830115,-0.228764,-7.614584,-0.11781,0.123046,0.226893
188.66,1.372586,-1.895476,-8.660364,-0.080285,0.137881,0.219911
188.68,1.60135,-0.849696,-8.300878,-0.096866,0.112574,0.235619
188.7,1.503309,-0.196084,-8.137474,-0.070686,0.137008,0.227765
188.72,1.862795,-0.098042,-8.921809,-0.107338,0.120428,0.242601
188.74,1.732073,0.065361,-10.359756,-0.016581,0.13439,0.246091
188.76,1.666712,-1.307225,-10.621202,-0.061959,0.125664,0.239983
188.78,1.895476,-0.947738,-9.738825,-0.061959,0.114319,0.244346
188.8,1.895476,0.130722,-10.163672,-0.1213,0.097738,0.245219
188.82,2.254963,1.176502,-9.085213,-0.061087,0.097738,0.253073
188.84,1.634031,0.228764,-9.313976,-0.10821,0.093375,0.241728
188.86,1.405267,-1.013099,-9.313976,-0.075049,0.102974,0.255691
188.88,1.176502,-1.830115,-10.52316,-0.139626,0.099484,0.241728
188.9,1.07846,0.098042,-9.542741,-0.1213,0.089884,0.249582
188.92,1.143822,-0.882377,-10.163672,-0.180642,0.088139,0.255691
188.94,1.634031,0.228764,-8.856448,-0.167552,0.109956,0.26529
188.96,0.947738,-0.653612,-9.47738,-0.202458,0.105592,0.262672
188.98,0.915057,-0.915057,-8.529642,-0.176278,0.096866,0.270526
189,0.817016,-1.307225,-10.130992,-0.192859,0.112574,0.27838
189.02,0.947738,-0.457529,-8.202836,-0.156207,0.102974,0.309796
189.04,0.751654,-0.555571,-9.281296,-0.171915,0.124791,0.283616
189.06,0.915057,0.555571,-8.268197,-0.166679,0.131772,0.301069
189.08,1.241864,-0.686293,-9.869547,-0.204204,0.140499,0.274889
189.1,1.209183,-1.535989,-9.150574,-0.235619,0.1309,0.29147
189.12,1.143822,-1.928157,-11.765023,-0.23911,0.171915,0.287979
189.14,1.209183,-0.882377,-10.948008,-0.236492,0.142244,0.292343
189.16,1.111141,-1.143822,-11.961107,-0.23911,0.162316,0.292343
189.18,1.241864,-0.490209,-10.55584,-0.214676,0.151844,0.308051
189.2,1.56867,-1.307225,-11.863065,-0.207694,0.168424,0.295833
189.22,1.176502,-1.830115,-10.948008,-0.191114,0.151844,0.30456
189.24,1.405267,-1.307225,-12.255233,-0.148353,0.17366,0.308923
189.26,1.764753,-0.294126,-11.013369,-0.140499,0.149226,0.309796
189.28,1.437947,-0.228764,-11.144092,-0.1213,0.176278,0.306305
189.3,1.830115,0.686293,-10.03295,-0.106465,0.150098,0.308051
189.32,1.666712,-0.163403,-11.176772,-0.095993,0.17017,0.305433
189.34,1.535989,-0.882377,-9.738825,-0.1213,0.149226,0.30456
189.36,1.699392,-1.960837,-11.111411,-0.095993,0.176278,0.300197
189.38,1.634031,-1.470628,-10.229034,-0.1213,0.143117,0.310669
189.4,1.699392,-0.065361,-9.934909,-0.099484,0.153589,0.308923
189.42,1.797434,0.392167,-9.085213,-0.136136,0.145735,0.29147
189.44,1.470628,0.261445,-9.313976,-0.102102,0.150098,0.303687
189.46,1.372586,0.294126,-10.327076,-0.131772,0.146608,0.297579
189.48,1.307225,0.980419,-10.130992,-0.090757,0.145735,0.299324
189.5,1.274544,-0.424848,-11.242133,-0.13439,0.148353,0.292343
189.52,1.503309,-0.261445,-10.817286,-0.087266,0.136136,0.302815
189.54,0.882377,-1.862795,-11.503578,-0.109956,0.151844,0.303687
189.56,0.882377,-0.620932,-10.882647,-0.021817,0.142244,0.308051
189.58,0.882377,-0.196084,-11.666982,-0.022689,0.16057,0.306305
189.6,0.980419,1.111141,-10.457798,0.02618,0.151844,0.312414
189.62,1.111141,-0.359487,-11.536259,0.006981,0.161443,0.289725
189.64,1.07846,-0.163403,-9.738825,0.035779,0.155334,0.297579
189.66,1.07846,-0.947738,-11.699662,0.020944,0.164061,0.275762
189.68,1.307225,0,-10.849966,0.040143,0.154462,0.284489
189.7,0.915057,-1.07846,-12.582039,0.031416,0.18675,0.259181
189.72,1.56867,-0.130722,-11.568939,0.020944,0.168424,0.267035
189.74,1.503309,0.784335,-12.974206,0.008727,0.193732,0.242601
189.76,1.535989,1.241864,-11.078731,0.028798,0.159698,0.256563
189.78,1.209183,-0.228764,-12.712761,0.006981,0.185878,0.232129
189.8,1.372586,0.032681,-11.536259,0.010472,0.154462,0.232129
189.82,1.634031,-1.307225,-12.549358,0.014835,0.18326,0.22602
189.84,1.60135,-0.718974,-12.15719,0.016581,0.176278,0.221657
189.86,1.56867,-1.241864,-13.529777,0.034034,0.18326,0.224275
189.88,1.503309,-0.359487,-12.745441,-0.044506,0.191986,0.217293
189.9,1.830115,0.032681,-12.778122,-0.042761,0.20944,0.221657
189.92,1.699392,-0.032681,-12.712761,-0.064577,0.189368,0.216421
189.94,1.60135,-0.065361,-12.091829,-0.03927,0.197222,0.216421
189.96,1.405267,-0.294126,-11.536259,-0.092502,0.18326,0.204204
189.98,1.830115,0.620932,-10.817286,-0.103847,0.187623,0.193732
190,1.372586,0.032681,-12.12451,-0.086394,0.185878,0.189368
190.02,1.699392,1.143822,-11.274814,0.054978,0.211185,0.215548
190.04,1.634031,0.653612,-12.255233,0.063705,0.208567,0.198968
190.06,1.209183,0.653612,-11.046049,0.101229,0.208567,0.214676
190.08,1.405267,-0.784335,-12.68008,-0.006109,0.198968,0.197222
190.1,0.817016,-0.490209,-12.353274,-0.08203,0.210312,0.198095
190.12,1.111141,-1.634031,-13.497096,-0.178024,0.219039,0.176278
190.14,1.04578,-0.52289,-12.15719,-0.230383,0.19635,0.182387
190.16,1.013099,-1.07846,-12.614719,-0.30456,0.219911,0.165806
190.18,1.339905,0.261445,-11.013369,-0.307178,0.180642,0.171042
190.2,1.111141,-0.555571,-12.12451,-0.349939,0.219039,0.161443
190.22,1.56867,0.359487,-10.00027,-0.356047,0.189368,0.171915
190.24,1.470628,-0.457529,-10.327076,-0.376118,0.216421,0.178024
190.26,1.209183,-1.241864,-9.183254,-0.390081,0.185878,0.179769
190.28,1.56867,-1.634031,-10.294395,-0.329867,0.18675,0.164934
190.3,1.60135,-0.326806,-7.549223,-0.348193,0.180642,0.188496
190.32,1.176502,-0.196084,-8.202836,-0.308923,0.21293,0.189368
190.34,1.111141,-0.457529,-6.797569,-0.318523,0.203331,0.205076
190.36,1.56867,0.882377,-7.647265,-0.193732,0.236492,0.194604
